p1,p5,p10,p20
12.000000,554030.700000,1481386.100000,2318688.100000
13.000000,478373.000000,1613577.600000,2541735.400000
291929.900000,71410.800000,1469438.000000,2514318.900000
81370.000000,397135.800000,1797075.800000,3576712.000000
181968.000000,943126.500000,2308751.800000,2274912.300000
