p1,p5,p10,p20
7.344680,7.832500,7.191875,7.579062
7.341089,7.160435,7.228222,7.539083
7.566977,7.388734,7.300615,7.337606
7.310881,7.185981,7.323835,7.139802
7.241420,7.183545,7.331142,7.206754
