p1,p5,p10,p20
10.703704,522982.446312,1379166.508516,2221012.316667
10.587407,456507.454545,1550702.580803,2502494.395879
98462.272367,15426.292442,833955.344828,890243.109774
17448.584593,302319.851458,1097960.303765,1400476.511962
63768.586003,751768.253734,1580495.786024,1758877.367153
