p1,p5,p10,p20
28.083930,28.211036,28.316520,28.328089
28.149926,28.317830,28.390257,28.488719
28.273935,28.316305,28.437213,28.479236
28.347146,28.353109,28.441744,28.565278
28.339170,28.441005,28.468286,28.537940
