p1,p5,p10,p20
7.302083,7.365080,7.301923,7.353248
8.276058,8.206901,8.240287,8.310159
9.420605,9.409873,9.416401,9.455987
11.704448,11.814589,11.718323,11.713165
16.079128,15.084953,16.174658,16.256760
