p1,p5,p10,p20
45.100000,57.000000,70.000000,97.100000
37.000000,52.000000,66.000000,93.000000
33.000000,49.000000,63.000000,91.000000
30.000000,46.000000,155.000000,122194.800000
34.000000,13750.000000,198844.800000,511334.100000
