p1,p5,p10,p20
26.026072,26.470442,26.929693,27.064444
26.114817,26.556243,27.067695,27.153510
26.255874,26.698756,27.190308,25.786552
26.352391,26.788705,27.129577,25.799500
26.431518,26.900964,27.175720,25.954229
